Comment,Toxic,Urdu,predicted_label
Mumbai :Dehshat gardoun ke khilaaf ladtay hue mulk ke liye apni jaan qurbaan kardainay walay shaheed Hemant Karkare se mutaliq Sadhvi Pragya singh Thakur ke mutasib bayanaat par hungama hanooz jari hai aur mulk se mohabbat karne walay har hindustani ki janib se Sadhvi par shadeed tanqeed ki jarahi hai,0.0, ممبئی : دہشت گردوں کے خلاف لڑتے ہوئے ملک کے لیے اپنی جان قربان کردینے والے شہید ہیمنت کرکرے سے متعلق سادھوی پرگیہ سنگھ ٹھاکر کے متعصب بیانات پر ہنگامہ ہنوز جاری ہے اور ملک سے محبت کرنے والے ہر ہندوستانی کی جانب سے سادھوی پر شدید تنقید کی جارہی ہے ,1
Is harami ko koi batay ga k shaheed ko murda nhi kehty or is lanti ko btao k shaheed is duniya main b zinda hy akhrat main b.....,1.0, اس حرامی کو کوئی بتائے گا کے شہید کو مردہ نہیں کہتے اور اس لعنتی کو بتاؤ کے شہید اس دنیا میں بھی زندہ ہے آخرت میں بھی . . . . . ,1
aur us nida yasir k sath to acha hoa...,0.0, اور اس ندا یاسر کے ساتھ تو اچھا ہوا . . . ,1
"--FEMALE--
Meri tasveer le jaa, mujhe tasveer de jaa - 2
Mohabbat mein kaam aayegi",0.0, --فیمیل-- میری تصویر لے جا ، مجھے تصویر دے جا - 2 محبت میں کام آئےگی ,1
"Khashoggi qatal, bachoun ka kisi bhi tarha ke muahiday se inkaar",0.0, خاشقجی قتل ، بچوں کا کسی بھی طرح کے معاہدے سے انکار ,1
italy ke baad maalta ki hukoomat ney inhen dakhlay ki ijazat nahi di jis ke baad Haspanwi Wazeer e Azam Pedro Snchez ney insani hmdri ke izhaar ke tor par inhen malik mein dakhlay ki ijazat day di,0.0, اٹلی کے بعد مالٹا کی حکومت نے انہیں داخلے کی اجازت نہیں دی جس کے بعد ہسپانوی وزیر اعظم پدرو سنچیز نے انسانی ہمدری کے اظہار کے طور پر انہیں ملک میں داخلے کی اجازت دے دی ,1
Agar black snake fen failayea huea baithea sapno main to eska Kya Matlab hai,0.0, اگر بلیک اسنیک فین پھلائے ہوئے بیٹھا سپنوں میں تو اسکا کیا مطلب ہے ,1
yara jee ye aik baaloon wali phuddi se nikla hai,1.0, یارا جی یہ ایک بالوں والی پھدی سے نکلا ہے ,1
InshAllah par umer akmal.na ho team ma psl 4,0.0, ان شاء اللہ پر عمر اکمل . نا ہو ٹیم میں پی ایس ایل 4 ,1
yeh ilzaam lagaya gaya hai ke is wajah se dono ne khudkushi karli,0.0, یہ الزام لگایا گیا ہے کہ اس وجہ سے دونوں نے خودکشی کرلی ,1
media conference ke douran jab sawal kya gaya ke kiya Rahul Gandhi ko Amethi se kamyabi ka yaqeen nahi hai to is par congress ke tarjuman Randeep soreej wala ne kaha ke nrindr moodi ne gujrat bhi to choda hai aur woh varansi se intikhab lad rahay hain lehaza is tarha ka sawal karna mazhaka khaiz tabsarah hoga,0.0, میڈیا کانفرنس کے دوران جب سوال کیا گیا کہ کیا راہل گاندھی کو امیٹھی سے کامیابی کا یقین نہیں ہے تو اس پر کانگریس کے ترجمان رندیپ سوریج والا نے کہا کہ نریندر مودی نے گجرات بھی تو چھوڑا ہے اور وہ وارانسی سے انتخاب لڑ رہے ہیں لہذا اس طرح کا سوال کرنا فنی مزاہقہ تبصرہ ہو گا ,1
"Raja Rajeshwari Nagar halqa assembly se 9, 746 voter shanakhti cards ki zabti ki election commission naay toseeq kar di",0.0, راجہ راجیشوری نگر حلقہ اسمبلی سے 9746 ووٹر شناختی کارڈز کی ضبطی کی الیکشن کمیشن نے توثیق کر دی ,1
Admin ko b jawab samj nahi ahya is liya asa lika ha,0.0, ایڈمن کو بھی جواب سمجھ نہیں آیا اس لیے ایسا لکھا ہے ,1
"Kausar Mohiuddin ney mutasirah ladki ke ghar pahonch kar ahal e khandan se mulaqaat karte huwe is ghalat fahmi ka azaala kiya tha ke Majlis kisi bhi mulzim hatta ke School intizamia ki pusht panahi nahi kar rahi hai balkay Majalsi qiadat, mutasirah khandan ke sath hai jis par raat mein hi ladki ke waalid ney apni ghalti ka ehsas karte huwe majalsi qayadat se moazarat khawahi karli thi",0.0, کوثر محی الدین نے متاثرہ لڑکی کے گھر پہنچ کر اہل خاندان سے ملاقات کرتے ہوئے اس غلط فہمی کا ازالہ کیا تھا کہ مجلس کسی بھی ملزم حتی کہ اسکول انتظامیہ کی پشت پناہی نہیں کر رہی ہے بلکہ مجلسی قیادت ، متاثرہ خاندان کے ساتھ ہے جس پر رات میں ہی لڑکی کے والد نے اپنی غلطی کا احساس کرتے ہوئے مجلسی قیادت سے معذرت خواہی کرلی تھی ,1
"maine kab tujhse zamaane ki khushi maangi hai
ek halki si mere lab ne hansi maangi hai (2)
saamne tujhko bitha kar tera deedaar karoon
jee mein aata hai ke jee bhar ke tujhe pyaar karoon
apni aankhon mein basaa kar koyi iqraar karoon",0.0, میں نے کب تجھ سے زمانے کی خوشی مانگی ہے ایک ہلکی سی میرے لب نے ہنسی مانگی ہے سامنے تجھ کو بٹھا کر تیرا دیدار کروں جی میں آتا ہے کہ جی بھر کے تجھے پیار کروں اپنی آنکھوں میں بسا کر کوئی اقرار کروں ,1
M Hussain,0.0, ایم حسین ,1
76 sala Abdul Mahdi Brijwazia khandan se talluq rakhtay hain,0.0, 76 سالہ عبد المہدی بریجوازیہ خاندان سے تعلق رکھتے ہیں ,1
"inhen bataya gaya ke is jee o mein jo miyaar ikhtiyar kya gaya hai is ki wajah se Mutwast aur chhootey pemana ke akhbarat khaas kar urdu akhbarat ke ilawa urdu news channels ke sath na-insafi honay lagi hai, jis ka hatmi khmyazh sahafi baradri ko uthana prhrha hai",0.0, انہیں بتایا گیا کہ اس جی او میں جو معیار اختیار کیا گیا ہے اس کی وجہ سے متوسط اور چھوٹے پیمانہ کے اخبارات خاص کر اردو اخبارات کے علاوہ اردو نیوز چینلز کے ساتھ ناانصافی ہونے لگی ہے ، جس کا حتمی خامیازہ صحافی برادری کو اٹھانا پڑرہا ہے ,1
Nistish ne pehlay hi saaf kiya hai ke agar woh nashiston ke btware se mutmaen nahi hotay to agay sochen ge,0.0, نیتیش نے پہلے ہی صاف کیا ہے کہ اگر وہ نشستوں کے بٹوارے سے مطمئن نہیں ہوتے تو آگے سوچیں گے ,1
tag kar de usse :P,0.0, ٹیگ کر دے اسے : ,1
1987 mein app pehle shakhs thay jin ko Bharti shahri na hone ke bawajud Bharat Ratna Award se nawaza gay jo sab se azeem Bharti Civil Award hai,0.0, 1987 میں آپ پہلے شخص تھے جن کو بھارتی شہری نا ہونے کے باوجود بھارت رَتنا ایوارڈ سے نوازا گے جو سب سے عظیم بھارتی سیول ایوارڈ ہے ,1
"Female-ash
Mar bi jayen pyaar wale , mit bi jayen pyaarwalen
Zinda rehti hain unki mahabbatein",0.0, فیمالی-ایش مر بھی جائیں پیار والے ، مٹ بھی جائیں پیار والے زندہ رہتی ہیں انکی محبتیں ,1
"Mujhe apni
chut de do Ranjani kumari",1.0, مجھے اپنی چوت دے دو رنجنی کماری ,0
Hahahahaha darust baat hai wesay,0.0, ہاہاہاہاہاہاہا درست بات ہے ویسے ,1
yeh bataya jata hai ke aisa nadir waqea doosri martaba 1948-49 Eesvi mein paish aaya jis ki tabeer yeh paish ki jati hai ke 1948 Eesvi mein yaklakht mumlikat Israel ne janam liya jis ke baayees woh do hazaar baras tak darbadar bhataktay rahay they magar 66 mumalik se talluq rakhnay walay Yahoodi is sarzamen e muqaddas par qadam rakh paye jis ke liye inhen Holocaust se guzarna pada,0.0, یہ بتایا جاتا ہے کہ ایسا نادر واقعہ دوسری مرتبہ 1948-49 عیسوی میں پیش آیا جس کی تعبیر یہ پیش کی جاتی ہے کہ 1948 عیسوی میں یک لخت مملکت اسرائیل نے جنم لیا جس کے باعث وہ دو ہزار برس تک در بدر بھٹکتے رہے تھے مگر 66 ممالک سے تعلق رکھنے والے یہودی اس سرزمین مقدس پر قدم رکھ پائے جس کے لیے انہیں ہالوکاسٹ سے گزرنا پڑا ,1
" Meri biwi Tanvi ney kaha ke hum naam tabdeel karna nahi chahtay aur hamaray khandan ko hamaray naamon se koi takleef nahi hai, tab Passport Officer ney un se APO office jaaney ke liye kaha aur yeh ke woh fayil APO ko bhaij raha hai",0.0, میری بیوی تنوی نے کہا کہ ہم نام تبدیل کرنا نہیں چاہتے اور ہمارے خاندان کو ہمارے ناموں سے کوئی تکلیف نہیں ہے ، تب پاسپورٹ آفیسر نے ان سے اےپی او آفس جانے کے لئے کہا اور یہ کہ وہ فائیل اے پی او کو بھیج رہا ہے ,1
"ho prem agan kuch aaisi lagi hain sirf akeli radha jali hain - 2
lagta hain ke aaj bhi radha shaam se nahi milegi
phir se judaai subah shaam ki radha toh bani hain bas shaam ki - 2",0.0, ہو پریم اگن کچھ ایسی لگی ہیں صرف اکیلی رادھا جلی ہیں - 2 لگتا ہیں کہ آج بھی رادھا شام سے نہیں ملے گی پھر سے جدائی صبح شام کی رادھا تو بنی ہیں بس شام کی - 2 ,1
"--MALE--
Pyaar ke raahi aaye yahan tak
Jaayenge dil ki had hai jahan tak",0.0, میل پیار کے راہی آئے یہاں تک جائینگے دل کی حد ہے جہاں تک ,0
"nawaz shreef ny us k bchon ko ""sharkain"" di hain...Imran Khan ny teesri shadi k siwa kya dia??Ek wari fair.... babbar shair",0.0," نواز شریف نے اس کے بچوں کو "" شڑکیں "" دی ہیں . . . عمران خان نے تیسری شادی کے سوا کیا دیا ؟ ؟ اک واری فیر . . . . ببر شیر ",1
aise video Mt banao . YouTube Ganda mat karo,0.0, ایسے ویڈیو مت بناؤ . یو ٹیوب گندا مت کرو ,1
New Delhi : Hindustan ke dar-ul-hukoomat Delhi mein parlimani intikhabaat mein Congress BJP aur Aam aadmi party ke darmiyan seh rukhi muqaabla hoga aur shumal mashriqi Delhi nishist per Congress aur BJP ke reyasti Sudoor aamnay samnay honge,0.0, نیو دہلی : ہندوستان کے دارالحکومت دہلی میں پارلیمانی انتخابات میں کانگریس بی جے پی اور عام آدمی پارٹی کے درمیان سہہ رخی مقابلہ ہو گا اور شمال مشرقی دہلی نشست پر کانگریس اور بی جے پی کے ریاستی صدور آمنے سامنے ہوں گے ,1
Pagal ho gya hai kya,1.0, پاگل ہو گیا ہے کیا ,1
"aa aa aa
baat chalat nai chunari rang daari
he a a aiso hai bedardi banawaari
baat chalat ...",0.0, آ آ آ بات چالت نئی چنری رنگ داری ہے آ آ ایسو ہے بے دردی بنواری بات چالت . . . ,1
film mein Manoj joshiaur Govind naam deo nazar ayenge,0.0, فلم میں منوج جوشی اور گووند نام دیو نظر آئیں گے ,1
"Aryan Rathore aray oh suar ki aulad, kuen kashmiriyon par zulm kar raha hy!!!!!!",1.0, آرین راٹھور ارے اوہ سور کی اولاد ، کیوں کشمیریوں پر ظلم کر رہا ہے ! ! ! ! ! ! ,1
"Log Us Waqt Bhi Razay Rakhty ThyJab Bijli Ejaad Nahi Hui THi,,Is Liye Khamoshi Se Rozay Rakhen,,Ziyada Tarr Tarr Na Karen..From:-WAPDA...;-p",0.0, لوگ اس وقت بھی رضائے رکھتے تھیجاب بجلی ایجاد نہیں ہوئی تھی ، ، اس لیے خاموشی سے روزے رکھیں ، ، زیادہ تار تار نا کریں . . فروم : -واپدا . . . ; -پ ,1
Oh jhaantu ek baar ikhaya kar,0.0, اوہ جھانٹو اک بار یکھایا کر ,1
senior Congress quied Mr,0.0, سینیر کانگریس قائد مسٹر ,1
Madarchod buddhy to attack kr hmla kr Teri bharat Marta chod k rakh dy ge beghairat randian pak ki foj aur hakomat ne Teri chod k rakh di hey world media dkho begairto sharam kro,1.0, مادرچود بڈھے تو اٹیک کر حملا کر تیری بھارت مارتا چود کے رکھ دیں گے بےغیرت رنڈین پاک کی فوج اور حکومت نے تیری چود کے رکھ دی ہے ورلڈ میڈیا دیکھو بیغیرتو شرم کرو ,1
Lagta he ke Aap be movie's dekhty Hein,0.0, لگتا ہے کہ آپ بھی موویز دیکھتے ہیں ,0
Bhai man mayal Se sikha hai larki ki agar shadi Kia bachay bhi hojaye tho himmat nahi harni,0.0, بھائی من مائل سے سکھا ہے لڑکی کی اگر شادی کیا بچے بھی ہوجائے تھو ہمت نہیں ہارنی ,1
Hahhha indians ko daikho rats porkyhindu,1.0, ہاہاہاہا انڈینز کو دیکھو ریٹس پورکی ہندو ,1
Sary jaahil log hin ..,1.0, سارے جاہل لوگ ہیں . . ,1
sullon ki mout ka dusra naam,1.0, سولوں کی موت کا دوسرا نام ,0
Bhai Maine or or or wali video poori dekho hai os je baad would larka kia bolta hai,0.0, بھائی میں نے اور اور اور والی ویڈیو پوری دیکھو ہے اس جے بعد وہ لڑکا کیا بولتا ہے ,1
1974 ki series mein hum na koi test match hare or na koi first class match,0.0, 1974 کی سیریز میں ہم نے کوئی ٹیسٹ میچ ہارے اور نا کوئی فرسٹ کلاس میچ ,0
"Maine ik baar teri ek jhalak dekhi hai
Meri hasrat hai ke mein phir tera deedar karoon
Tere saaye ko samajh kar mein haseen Taj Mahal
Chandni raat me nazaronse tujhe pyar karoon
Apni mehki hui zulfon ka sahara dede
Mera khoya hua rangeen nazara dede
Mere mehboob tujhe",0.0, میں نے ایک بار تیری ایک جھلک دیکھی ہے میری حسرت ہے کہ میں پھر تیرا دیدار کروں تیرے سائے کو سمجھ کر میں حسین تاج محل چاندنی رات میں نظروں سے تجھے پیار کروں اپنی مہکی ہوئی زلفوں کا سہارا دے دے میرا کھویا ہوا رنگین نظارہ دے دے میرے محبوب تجھے ,0
Barrister Asaduddin Owaisi ney Dist,0.0, بیرسٹر اسدالدین اویسی نے ڈسٹ ,1
"ra : daal ke jaadu roop ka toone dil mera chheena
a : preetam toone preet jaga di chhed ke man beena
ra : nainon mein bhar ke pyaar ka kajara akhiyaan malate-malate
naina maar gai re  -2
a : baalam tere ...",0.0, را : ڈال کے جادو روپ کا تو نے دل میرا چحینا آ : پریتم تو نے پریت جگہ ڈی چھیڑ کے من بینا را : نینوں میں بھر کے پیار کا کجرا انکھیاں مالیٹ-مالیٹ نینا مار گئی رے -2 آ : بالم تیرے . . . ,1
congress mein khandani siyasat ke baarey mein wazeer e aazam narinder modi ke ilzaam par hardik patel ney jawab diya ke agar kisi siyasat daan ka beta awam ki khidmat ke liye is maidan mein daakhil hona chahta hai to is mein koi ghalti nahi hai,0.0, کانگریس میں خاندانی سیاست کے بارے میں وزیر اعظم نریندر مودی کے الزام پر ہاردک پٹیل نے جواب دیا کہ اگر کسی سیاست دان کا بیٹا عوام کی خدمت کے لئے اس میدان میں داخل ہونا چاہتا ہے تو اس میں کوئی غلطی نہیں ہے ,0
"rafi, chorus:
zindaabaad! zindaabaad!  -2 (ai muhabbat zindaabaad! -2)",0.0, رفیع ، چورس : زندہ باد ! زندہ باد ! -2 ( آئی محبت زندہ باد ! -2 ) ,1
Ayini shahideen ke mutabiq Falesteenion ki badi tadaad ney Gaza ki mashriqi sarhad par Israeli Fouj ki taraf se khadi ki gayi rukawaten hataane ki koshish ki,0.0, عینی شاہدین کے مطابق فلسطینیوں کی بڑی تعداد نے غزہ کی مشرقی سرحد پر اسرائیلی فوج کی طرف سے کھڑی کی گئی رکاوٹیں ہٹانے کی کوشش کی ,1
Saudi Arbia mein hindustani sifarat khanah ke ahdidaro n ney inhen is maamla ki jaanch karne aur insaaf dilanay ka wada kya hai,0.0, سعودی عربیہ میں ہندوستانی سفارت خانہ کے عہدیدارو ں نے انہیں اس معاملے کی جانچ کرنے اور انصاف دلانے کا وعدہ کیا ہے ,1
